Ybrest,YLeHavre,ThetaS,PhiS,RS,ThetaL,PhiL,RL,cos(ThetaS),sin(ThetaS),cos(ThetaL),sin(ThetaL),delta,VRS,VRL 
73,73,255.9238115,0.0005776,0.985033441,72.0278548,1.9382148,0.002713654,-0.243211923,-0.969973175,0.308554594,0.951206635,-0.997689076,-0.2270941,-0.0075159 
74,74,256.9391566,0.0006117,0.984905173,83.8910619,2.8973501,0.002707292,-0.225985628,-0.974130636,0.106419186,0.994321355,-0.9926481,-0.2170759,-0.0144629 
73,73,257.9547708,0.0006412,0.984782704,95.8399567,3.7348912,0.002696974,-0.208683774,-0.977983171,-0.101750078,0.994809993,-0.951673841,-0.2070224,-0.0212725 
71,72,258.9706586,0.0006648,0.984666035,107.9034273,4.4132285,0.002682687,-0.191311666,-0.981529341,-0.307413539,0.951576017,-0.875187984,-0.1970063,-0.0282518 
67,70,259.9868238,0.0006814,0.984555122,120.1112392,4.899008,0.00266428,-0.173874647,-0.984767793,-0.501680437,0.865053027,-0.764646852,-0.1871016,-0.035546 
62,65,261.0032698,0.0006902,0.984449879,132.4964437,5.1641953,0.002641587,-0.156378099,-0.987697267,-0.675544444,0.737319269,-0.622607871,-0.1773822,-0.0430537 
56,59,262.0199983,0.0006906,0.984350178,145.0967989,5.186999,0.002614587,-0.138827453,-0.990316585,-0.820119909,0.572191694,-0.452795766,-0.1679221,-0.0503709 
50,53,263.0370099,0.0006824,0.984255849,157.9545977,4.9529404,0.002583583,-0.121228188,-0.992624665,-0.926886718,0.375341194,-0.26020813,-0.1587941,-0.0567773 
47,48,264.0543026,0.0006657,0.984166678,171.1143077,4.4565208,0.002549377,-0.103585849,-0.994620516,-0.987998469,0.154463672,-0.051290076,-0.1500684,-0.0612749 
47,47,265.0718718,0.0006413,0.984082415,184.6175171,3.7039374,0.002513404,-0.085906048,-0.996303242,-0.996754313,-0.080503667,0.165833288,-0.141808,-0.0626962 
51,49,266.0897093,0.0006102,0.984002777,198.4949431,2.7169954,0.002477779,-0.06819448,-0.997672047,-0.948351657,-0.317220957,0.381154829,-0.134061,-0.0598925 
57,57,267.1078025,0.000574,0.983927459,212.7558861,1.5376136,0.002445211,-0.050456935,-0.998726238,-0.840983433,-0.54106087,0.582805133,-0.1268477,-0.0520047 
68,68,268.1261335,0.0005348,0.983856157,227.3766792,0.2311502,0.002418746,-0.03269931,-0.999465235,-0.677175523,-0.735821521,0.757571201,-0.1201457,-0.0387788 
79,79,269.1446789,0.000495,0.983788595,242.2913361,-1.1143267,0.002401335,-0.014927615,-0.999888577,-0.464975924,-0.885323325,0.892165661,-0.1138772,-0.0208349 
89,89,270.1634102,0.0004572,0.98372456,257.3889715,-2.3955925,0.00239529,0.002852042,-0.999995933,-0.218331085,-0.975874755,0.975248096,-0.1079053,0.0002457 
95,95,271.1822951,0.0004238,0.983663932,272.5221666,-3.5089572,0.002401775,0.020633478,-0.999787107,0.044005896,-0.999031271,0.999726579,-0.102047,0.0221274 
97,97,272.2012998,0.000397,0.983606703,287.527007,-4.3681764,0.002420501,0.038410478,-0.999262045,0.301155311,-0.953575104,0.964438928,-0.0961026,0.0422069 
95,96,273.2203914,0.0003783,0.983552976,302.2499517,-4.9186854,0.002449739,0.056176844,-0.998420834,0.533613803,-0.845728272,0.874369466,-0.0898892,0.0582033 
89,92,274.2395397,0.0003685,0.983502951,316.5726729,-5.1426266,0.002486653,0.073926424,-0.997263698,0.726246883,-0.687433971,0.739241779,-0.0832684,0.068616 
80,85,275.2587193,0.0003677,0.983456888,330.4269314,-5.0541506,0.002527816,0.09165316,-0.995790991,0.869727007,-0.493533113,0.571169056,-0.0761569,0.0728995 
70,75,276.277909,0.0003756,0.983415083,343.7967743,-4.6890419,0.002569743,0.109351071,-0.994003191,0.960277977,-0.279045169,0.382379214,-0.0685216,0.0713683 
59,64,277.2970925,0.0003912,0.983377839,356.7107786,-4.0938179,0.002609318,0.127014274,-0.991900889,0.998352628,-0.057376216,0.183716554,-0.0603667,0.0649484 
50,54,278.3162569,0.0004134,0.983345449,9.2294673,-3.3176262,0.002644072,0.14463696,-0.98948479,0.987053907,0.160388852,-0.015937853,-0.0517195,0.0548983 
43,46,279.3353926,0.0004407,0.983318186,21.4323268,-2.4078246,0.0026723,0.162213388,-0.986755703,0.930849801,0.365402036,-0.209566243,-0.0426179,0.0425732 
41,41,280.3544926,0.0004716,0.9832963,33.406856,-1.4085756,0.002693063,0.179737883,-0.983714539,0.834781987,0.550580634,-0.391572227,-0.0331043,0.0292569 
42,42,281.3735517,0.0005045,0.983280018,45.2403306,-0.3612852,0.002706121,0.197204816,-0.980362311,0.704134567,0.710066554,-0.55726376,-0.0232218,0.016053 
46,46,282.3925667,0.0005378,0.983269539,57.0140029,0.6941821,0.002711796,0.214608616,-0.976700129,0.54443405,0.838803651,-0.702419396,-0.0130141,0.0038193 
52,52,283.411536,0.0005698,0.983265039,68.7991895,1.7183052,0.002710832,0.231943759,-0.972729198,0.361637759,0.932318686,-0.823013986,-0.0025269,-0.0068664 
59,59,284.4304594,0.0005991,0.983266665,80.6548063,2.6712491,0.00270422,0.249204767,-0.968450817,0.162382182,0.98672794,-0.915131065,0.0081895,-0.0157161 
65,65,285.4493382,0.0006242,0.983274532,92.6261609,3.5130548,0.002693035,0.266386215,-0.963866373,-0.045819107,0.998949753,-0.975059654,0.0190779,-0.0227176 
70,70,286.468175,0.0006436,0.983288722,104.7450397,4.2047715,0.002678293,0.283482724,-0.958977344,-0.254518227,0.967067977,-0.9995478,0.0300729,-0.0280911 
74,74,287.4869735,0.0006564,0.983309276,117.0312086,4.7104093,0.002660828,0.300488959,-0.953785293,-0.454475757,0.890759107,-0.986157883,0.0411002,-0.0322174 
76,76,288.5057378,0.0006616,0.983336187,129.4953441,4.9993854,0.002641234,0.317399623,-0.948291874,-0.636015515,0.771676269,-0.933645421,0.0520771,-0.0355383 
77,77,289.5244727,0.0006587,0.983369403,142.1431167,5.0490188,0.002619859,0.334209458,-0.942498826,-0.789546128,0.613691218,-0.842277037,0.0629151,-0.0384405 
75,76,290.5431822,0.0006474,0.983408816,154.9797573,4.8466631,0.002596871,0.350913225,-0.936407982,-0.906158419,0.422938435,-0.7140259,0.0735221,-0.0411417 
72,74,291.5618697,0.000628,0.983454266,168.0141042,4.391272,0.002572385,0.367505706,-0.930021267,-0.978198752,0.207670899,-0.552631975,0.0838058,-0.0435984 
66,69,292.5805369,0.000601,0.98350554,181.2609795,3.6944723,0.002546628,0.38398169,-0.923340707,-0.999757828,-0.022006467,-0.363569234,0.093677,-0.0454591 
61,64,293.5991833,0.0005675,0.983562377,194.7408522,2.7814289,0.002520117,0.400335971,-0.916368436,-0.967086576,-0.254447547,-0.153991842,0.1030542,-0.0460794 
55,58,294.6178052,0.0005291,0.983624469,208.4760744,1.6917496,0.002493808,0.416563326,-0.909106702,-0.879016288,-0.476791742,0.067288619,0.1118685,-0.0446147 
52,53,295.6363953,0.0004874,0.983691478,222.483528,0.4803028,0.002469159,0.432658522,-0.901557876,-0.737471532,-0.675378219,0.28981921,0.1200724,-0.040191 
53,52,296.6549415,0.0004448,0.983763043,236.7643644,-0.7828454,0.002448088,0.448616295,-0.893724465,-0.54808355,-0.83642359,0.501653014,0.127649,-0.0321442 
57,57,297.6734267,0.0004034,0.983838809,251.2927664,-2.0148392,0.002432771,0.464431358,-0.88560912,-0.320732573,-0.947169793,0.689863942,0.1346237,-0.0202833 
66,66,298.6918285,0.0003657,0.983918445,266.0071749,-3.1263426,0.002425305,0.480098394,-0.877214644,-0.069631553,-0.997572778,0.841655453,0.1410719,-0.0051 
77,77,299.71012,0.0003338,0.984001683,280.8083993,-4.0321719,0.002427287,0.495612085,-0.868543989,0.187525311,-0.982259771,0.946075631,0.1471188,0.0121716 
88,88,300.7282707,0.0003093,0.984088336,295.5680975,-4.6642808,0.002439418,0.510967121,-0.859600256,0.431583538,-0.902072974,0.995947158,0.1529267,0.0297147 
94,94,301.7462485,0.0002933,0.984178316,310.1474498,-4.9828245,0.002461268,0.526158245,-0.850386678,0.644756882,-0.764387704,0.98926927,0.1586725,0.0454873 
97,97,302.7640219,0.0002863,0.984271638,324.4208882,-4.9809007,0.002491264,0.541180281,-0.840906596,0.81331293,-0.581826501,0.929410663,0.1645208,0.0576562 
95,97,303.7815616,0.000288,0.984368399,338.2969122,-4.6813419,0.002526925,0.556028167,-0.831163448,0.929112644,-0.36979683,0.823974408,0.1706029,0.0649501 
89,92,304.7988419,0.0002978,0.984468763,351.7296723,-4.1277179,0.002565244,0.57069697,-0.821160745,0.989600415,-0.143843727,0.68288078,0.1770068,0.0668245 
80,85,305.8158411,0.0003144,0.98457293,4.7197758,-3.3737436,0.002603103,0.585181895,-0.810902059,0.996609046,0.082282496,0.516474525,0.1837799,0.0634359 
68,74,306.8325414,0.0003364,0.98468112,17.3070728,-2.4746578,0.002637645,0.599478281,-0.800391024,0.954724083,0.297492731,0.334225841,0.1909367,0.0554898 
56,62,307.8489283,0.0003622,0.984793553,29.5597478,-1.4821261,0.002666531,0.613581591,-0.789631326,0.869841726,0.493330895,0.14416934,0.198471,0.0440465 
44,50,308.8649905,0.0003902,0.984910443,41.5632103,-0.4424557,0.002688092,0.62748741,-0.778626708,0.748224244,0.663445914,-0.047075415,0.2063648,0.0303396 
35,39,309.8807194,0.0004188,0.985031989,53.4105799,0.6029311,0.002701387,0.641191437,-0.767380963,0.596076621,0.802927557,-0.233952096,0.2145955,0.0156333 
32,32,310.8961083,0.0004462,0.985158381,65.1951548,1.6159076,0.002706189,0.654689472,-0.755897939,0.419528847,0.907742004,-0.411499191,0.2231383,0.0011159 
33,33,311.911153,0.0004711,0.985289791,77.004517,2.5598517,0.002702914,0.667977428,-0.744181534,0.224874238,0.974387796,-0.57491049,0.2319673,-0.012178 
40,40,312.9258509,0.000492,0.985426375,88.9157556,3.3983146,0.002692516,0.681051311,-0.732235694,0.018922505,0.999820953,-0.719217393,0.2410536,-0.0234287 
50,50,313.9402017,0.0005075,0.985568274,100.9914888,4.0946239,0.002676352,0.693907234,-0.720064408,-0.190663174,0.981655517,-0.839157754,0.2503616,-0.0320802 
61,61,314.9542072,0.0005165,0.985715601,113.2767344,4.6127346,0.002656011,0.706541411,-0.7076717,-0.395172524,0.918606921,-0.929277874,0.2598457,-0.0378752 
71,71,315.9678711,0.0005181,0.985868443,125.7970749,4.9194409,0.002633142,0.718950154,-0.695061635,-0.584916267,0.811093682,-0.984285741,0.2694459,-0.0408672 
79,79,316.9811994,0.0005117,0.986026845,138.5588004,4.9877456,0.00260928,0.731129877,-0.682238304,-0.749635347,0.661851076,-0.999620954,0.2790862,-0.0413971 
86,86,317.9941992,0.0004971,0.986190805,151.5515951,4.8008043,0.002585692,0.743077077,-0.669205841,-0.87924644,0.476367188,-0.972135579,0.2886739,-0.0400242 
89,89,319.006879,0.0004744,0.986360261,164.7537812,4.3555577,0.002563287,0.754788342,-0.655968413,-0.96480468,0.262967543,-0.900721727,0.2981028,-0.0374123 
90,90,320.0192474,0.0004443,0.98653509,178.1392563,3.66514,0.002542596,0.766260332,-0.642530236,-0.999472698,0.032470396,-0.786719492,0.3072586,-0.0341859 
87,89,321.0313121,0.0004078,0.9867151,191.6844509,2.7594929,0.002523833,0.777489769,-0.628895587,-0.979277808,-0.202521543,-0.634013571,0.3160263,-0.0307878 
81,84,322.0430794,0.0003663,0.986900035,205.3733189,1.6841936,0.002507037,0.788473433,-0.615068814,-0.903534938,-0.428514428,-0.448847434,0.3242987,-0.0273739 
71,76,323.0545528,0.0003219,0.987089583,219.1987497,0.4979817,0.002492249,0.799208152,-0.601054349,-0.774958281,-0.632012392,-0.239479178,0.3319843,-0.0237802 
60,66,324.0657322,0.0002764,0.987283383,233.1597037,-0.7304386,0.002479688,0.809690795,-0.586856726,-0.599586607,-0.800309878,-0.015812521,0.3390143,-0.0195749 
50,54,325.0766136,0.0002322,0.987481043,247.254502,-1.9260743,0.002469867,0.819918275,-0.572480587,-0.386638499,-0.922231355,0.210947576,0.3453493,-0.0141958 
46,47,326.0871879,0.0001914,0.98768216,261.4718113,-3.0120587,0.002463615,0.829887545,-0.557930697,-0.148295975,-0.988943024,0.428692688,0.3509854,-0.0071461 
47,47,327.0974415,0.0001561,0.987886337,275.7818332,-3.9153047,0.00246198,0.839595609,-0.543211942,0.100740845,-0.994912701,0.625030031,0.3559583,0.0017964 
58,58,328.107356,0.0001277,0.988093213,290.1308236,-4.5735267,0.002466016,0.849039525,-0.528329334,0.344164852,-0.938909236,0.788262854,0.3603447,0.0124157 
72,72,329.116909,0.0001076,0.988302479,304.4418119,-4.9427568,0.002476509,0.858216423,-0.513288,0.565568984,-0.824700991,0.908689712,0.3642577,0.0239993 
85,85,330.1260752,0.0000963,0.988513901,318.622753,-5.0033709,0.002493706,0.86712352,-0.498093165,0.750373627,-0.661013933,0.979913143,0.3678363,0.0354189 
95,95,331.1348281,0.0000938,0.98872733,332.5805522,-4.7623608,0.002517131,0.875758136,-0.48275013,0.887659129,-0.460501108,0.999681674,0.3712291,0.0453375 
99,99,332.1431415,0.0000996,0.988942698,346.2368234,-4.2506759,0.002545539,0.884117713,-0.46726424,0.971287382,-0.23790927,0.969898873,0.3745766,0.0524772 
99,100,333.1509903,0.0001125,0.989160016,359.5405709,-3.5164483,0.002577024,0.89219982,-0.451640876,0.999967852,-0.008018465,0.895792604,0.3779974,0.0558631 
94,97,334.1583525,0.0001312,0.989379353,12.4746744,-2.6164921,0.002609243,0.90000217,-0.435885413,0.976391581,0.216008055,0.784599782,0.3815806,0.0549752 
85,90,335.1652087,0.000154,0.989600821,25.055841,-1.608695,0.002639699,0.90752261,-0.420003228,0.905895469,0.423501357,0.644248684,0.385385,0.0497906 
74,80,336.1715431,0.0001794,0.989824559,37.3298173,-0.5469429,0.002666013,0.914759128,-0.403999676,0.795158011,0.606402291,0.482391719,0.3894445,0.0407348 
60,67,337.1773426,0.0002055,0.990050719,49.3643004,0.5210855,0.002686158,0.921709838,-0.387880103,0.651247174,0.758865678,0.30591203,0.3937746,0.0285837 
47,53,338.1825968,0.0002307,0.99027946,61.2414712,1.5538372,0.002698631,0.928372984,-0.37164984,0.481119269,0.876655148,0.120849386,0.3983798,0.014352 
34,40,339.1872982,0.0002535,0.990510939,73.051135,2.5144412,0.002702558,0.93474693,-0.355314194,0.291518111,0.956565309,-0.067385572,0.4032589,-0.0008115 
25,28,340.1914411,0.0002724,0.990745315,84.8846537,3.368791,0.002697744,0.940830157,-0.338878466,0.089161077,0.99601722,-0.253643358,0.4084082,-0.0157155 
26,25,341.1950224,0.0002862,0.990982741,96.8294009,4.0838705,0.002684676,0.94662126,-0.322347935,-0.118913486,0.992904619,-0.432626787,0.4138223,-0.0292076 
33,33,342.1980411,0.0002936,0.991223369,108.9633691,4.6269013,0.002664476,0.952118941,-0.305727857,-0.32496359,0.945726528,-0.598538934,0.419492,-0.0402551 
45,45,343.2004988,0.0002937,0.991467341,121.3497573,4.9657865,0.002638806,0.957322014,-0.289023463,-0.520260952,0.854007343,-0.744885422,0.4254002,-0.0480296 
60,60,344.2023998,0.0002859,0.991714788,134.0318004,5.0712035,0.002609729,0.962229397,-0.272239945,-0.695057513,0.718954139,-0.864532806,0.4315166,-0.051996 
74,74,345.2037513,0.0002698,0.991965815,147.0286527,4.9204168,0.00257951,0.966840111,-0.255382457,-0.838942828,0.544219561,-0.950107706,0.437791,-0.0519938 
86,86,346.2045631,0.0002456,0.992220495,160.3335751,4.502364,0.002550385,0.971153274,-0.238456115,-0.94166792,0.336543503,-0.994754739,0.4441479,-0.0482868 
95,95,347.2048479,0.0002137,0.992478845,173.9156482,3.8228902,0.002524318,0.975168096,-0.221465988,-0.994366929,0.105992501,-0.993148639,0.4504847,-0.0415524 
100,100,348.20462,0.0001752,0.99274082,187.7254802,2.90848,0.002502781,0.978883875,-0.204417121,-0.990923516,-0.134426876,-0.942519896,0.456675,-0.032786 
101,101,349.2038945,0.0001316,0.993006294,201.7040079,1.806907,0.00248662,0.982299985,-0.187314546,-0.929106705,-0.36981175,-0.843390382,0.4625779,-0.0231226 
97,100,350.2026861,0.0000847,0.993275059,215.7921495,0.5841051,0.002476042,0.985415877,-0.170163302,-0.811143961,-0.58484654,-0.699794719,0.4680521,-0.0136138 
89,94,351.2010074,0.0000369,0.993546832,229.9385596,-0.6820972,0.002470717,0.988231071,-0.152968461,-0.643608698,-0.765354718,-0.51895898,0.4729705,-0.0050237 
75,82,352.1988677,-0.0000098,0.99382126,244.1034197,-1.909725,0.002469991,0.990745158,-0.135735152,-0.436748097,-0.899583848,-0.310600913,0.4772335,0.0022931 
60,68,353.1962724,-0.000053,0.994097944,258.2576912,-3.020116,0.002473129,0.992957803,-0.118468569,-0.203510325,-0.9790728,-0.086087812,0.4807771,0.0083951 
46,52,354.193222,-0.0000908,0.99437646,272.3787916,-3.944021,0.002479523,0.994868747,-0.101173989,0.041505819,-0.999138262,0.142379646,0.4835762,0.0136458 
40,41,355.1897125,-0.0001216,0.99465638,286.444653,-4.6261605,0.002488821,0.996477819,-0.083856763,0.283089005,-0.959093643,0.362518402,0.4856442,0.0185337 
43,43,356.1857351,-0.0001441,0.994937294,300.4284207,-5.0285342,0.002500941,0.997784937,-0.06652232,0.506461539,-0.862262553,0.5626994,0.4870296,0.0234735 
57,57,357.1812773,-0.0001579,0.99521883,314.2957022,-5.1326807,0.002515979,0.998790121,-0.04917615,0.698361599,-0.71574512,0.732714255,0.487811,0.0286423 
72,72,358.1763231,-0.0001627,0.995500667,328.0054253,-4.9406635,0.002534041,0.999493495,-0.031823792,0.84809827,-0.529838961,0.864530189,0.4880909,0.0338909 
85,85,359.1708543,-0.0001591,0.995782548,341.5141925,-4.4742696,0.002555051,0.999895292,-0.014470817,0.948402224,-0.317069741,0.952891178,0.4879862,0.0387493 
94,94,0.1648519,-0.000148,0.996064287,354.782879,-3.7720654,0.00257859,0.999995861,0.002877204,0.995857272,-0.090930164,0.995591525,0.487619,0.0425195 
98,98,1.1582964,-0.0001307,0.996345767,7.7835743,-2.8845541,0.002603805,0.999795662,0.020214709,0.990786707,0.135431537,0.993321961,0.4871061,0.0444262 
98,99,2.1511694,-0.0001086,0.996626934,20.5050776,-1.8683579,0.002629414,0.99929527,0.037536169,0.93664115,0.350290389,0.94912963,0.4865512,0.0437809 
93,96,3.1434542,-0.0000837,0.996907789,32.9558874,-0.7806857,0.002653795,0.998495369,0.054836106,0.839089642,0.543993173,0.867657589,0.4860399,0.0401177 
85,90,4.135136,-0.0000574,0.997188378,45.1645527,0.3248402,0.002675143,0.99739675,0.0721091,0.705073067,0.709134663,0.754372648,0.4856379,0.0332781 
75,80,5.1262027,-0.0000317,0.997468778,57.1779287,1.400473,0.002691657,0.996000308,0.0893498,0.542031971,0.840357866,0.614949817,0.4853935,0.0234382 
62,69,6.1166442,-0.0000081,0.997749092,69.0581174,2.4048185,0.002701734,0.994307033,0.106552918,0.357420797,0.933943453,0.454900413,0.4853411,0.0110921 
49,55,7.1064529,0.0000119,0.998029436,80.8787493,3.301976,0.002704134,0.992318011,0.123713237,0.158524283,0.987355079,0.279455394,0.4855058,-0.0029928 
36,42,8.0956234,0.0000269,0.998309943,92.7209542,4.0599861,0.00269813,0.990034418,0.140825608,-0.047471761,0.99887258,0.09366816,0.4859075,-0.0178351 
25,30,9.0841524,0.0000359,0.998590755,104.6690468,4.6492279,0.002683602,0.987457514,0.15788495,-0.253235355,0.967404701,-0.097320512,0.4865638,-0.0323045 
24,24,10.0720388,0.0000378,0.998872024,116.8057268,5.0413635,0.002661115,0.984588644,0.174886253,-0.450966754,0.892540748,-0.287923638,0.4874902,-0.0451957 
30,30,11.0592842,0.0000319,0.999153908,129.2065295,5.2093871,0.002631926,0.981429227,0.191824587,-0.632117612,0.774872457,-0.471739111,0.4886991,-0.0553177 
44,44,12.0458925,0.0000178,0.999436573,141.9334255,5.129288,0.002597952,0.977980755,0.208695096,-0.787294858,0.616576684,-0.641282689,0.490194,-0.0616061 
60,60,13.0318713,-0.0000046,0.999720182,155.0278862,4.7836713,0.002561654,0.974244783,0.225493022,-0.906513371,0.422177106,-0.787967931,0.4919631,-0.0632636 
76,76,14.0172313,-0.0000349,1.000004884,168.504381,4.1672224,0.002525839,0.970222926,0.242213694,-0.979939946,0.199293006,-0.902488707,0.4939685,-0.0599171 
89,89,15.0019873,-0.0000722,1.000290796,182.3459368,3.2930686,0.002493372,0.965916849,0.258852548,-0.999161898,-0.040932882,-0.975702893,0.4961383,-0.0517578 
100,100,15.9861572,-0.0001153,1.000577982,196.5036425,2.1980476,0.002466825,0.961328263,0.275405105,-0.958801677,-0.2840763,-0.999959213,0.4983609,-0.0396067 
106,106,16.969762,-0.0001622,1.000866433,210.901375,0.9442759,0.002448127,0.956458923,0.291866972,-0.858052581,-0.513561844,-0.970583788,0.500489,-0.0248462 
106,107,17.9528238,-0.0002107,1.001156044,225.4454783,-0.3849655,0.002438298,0.951310632,0.308233809,-0.701587664,-0.712583153,-0.887070024,0.5023536,-0.0091919 
101,104,18.935364,-0.0002585,1.001446616,240.0372848,-1.6949241,0.002437351,0.945885251,0.324501298,-0.499436335,-0.866350592,-0.753541354,0.5037859,0.0056486 
89,96,19.9174022,-0.0003031,1.001737854,254.5852565,-2.8920162,0.002444401,0.940184702,0.340665124,-0.265804192,-0.964027039,-0.578315426,0.5046406,0.0183205 
74,82,20.8989537,-0.0003423,1.002029393,269.0138283,-3.89553,0.00245794,0.934210989,0.356720939,-0.017211093,-0.999851878,-0.372746894,0.5048136,0.0280491 
